Source Url	License Issuer - License Type (Concatenated)	Issuer	License Type	License Type Aliases	License Category	Atypical Verification	Confluence Link	Scraper Status	Automated	Captcha	Mapping Location	Scraper Id	Lic Number Format	Board Name
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Licensed Clinical Social Worker	Connecticut	Licensed Clinical Social Worker		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Licensed Professional Counselor	Connecticut	Licensed Professional Counselor	Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - LMFT - Licensed Marriage and Family Therapist	Connecticut	LMFT - Licensed Marriage and Family Therapist	Marital and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - LPCA - Licensed Professional Counselor Associate	Connecticut	LPCA - Licensed Professional Counselor Associate	Professional Counselor Associate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Master Social Worker	Connecticut	Master Social Worker	Master's Level Social Worker|Masters Level Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Psychologist	Connecticut	Psychologist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Psychotherapist	Connecticut	Psychotherapist	Psychologist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.elicense.ct.gov/lookup/licenselookup.aspx	Connecticut - Social Work	Connecticut	Social Work	Licensed Clinical Social Worker|Master's Level Social Worker|Masters Level Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/833224706/Connecticut+-+State+of+Connecticut+License+Lookup+LM+CT+GOV#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_CT_GOV	nn.nnnnn|n.nnnnn|nn.nnnnnn|n.nnnnnn	Connecticut - State of Connecticut License Lookup LM CT GOV
https://www.ibadcc.org/directory	Idaho - Alcohol & Drug Counselor	Idaho	Alcohol & Drug Counselor	CADC|ACADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3571646515/Idaho+Board+of+Alcohol+Drug+Abuse+Counselor+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_ID_BADCC		Idaho Board of Alcohol Drug Abuse Counselor NO AUTOMATION
https://www.ibadcc.org/directory	Idaho - CAADC - Certified Advanced Alcohol and Drug Counselor	Idaho	CAADC - Certified Advanced Alcohol and Drug Counselor	ACADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3571646515/Idaho+Board+of+Alcohol+Drug+Abuse+Counselor+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_ID_BADCC		Idaho Board of Alcohol Drug Abuse Counselor NO AUTOMATION
https://www.ibadcc.org/directory	Idaho - CADC - Certified Alcohol and Drug Counselor	Idaho	CADC - Certified Alcohol and Drug Counselor	CADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3571646515/Idaho+Board+of+Alcohol+Drug+Abuse+Counselor+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_ID_BADCC		Idaho Board of Alcohol Drug Abuse Counselor NO AUTOMATION
https://www.labswe.org/index.cfm/licensee-search	Louisiana - LCSW-BACS Licensed Clinical Social Worker Board Approved Clinical Supervisor	Louisiana	LCSW-BACS Licensed Clinical Social Worker Board Approved Clinical Supervisor	LCSW - Board Approved Clinical Supervisor|LCSW|LCSW-BACS|BACS	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.labswe.org/index.cfm/licensee-search	Louisiana - Licensed Certified Social Worker	Louisiana	Licensed Certified Social Worker	CSW|LCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.labswe.org/index.cfm/licensee-search	Louisiana - Licensed Clinical Social Worker	Louisiana	Licensed Clinical Social Worker	Licensed Clinical Social Work|LCSW|LCSW-BACS|LCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.labswe.org/index.cfm/licensee-search	Louisiana - Master Social Worker	Louisiana	Master Social Worker	LMSW|Licensed Master Social Work	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.labswe.org/index.cfm/licensee-search	Louisiana - Registered Social Worker	Louisiana	Registered Social Worker	RSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.labswe.org/index.cfm/licensee-search	Louisiana - Social Work	Louisiana	Social Work	Certified Social Work|LCSW - Board Approved Clinical Supervisor|LMSW|LCSW|LCSW-BACS|RSW|Licensed Clinical Social Work|Registered Social Work|LCSW-Board Approved Clinical Supervisor|Licensed Master Social Work|CSW|BACS	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2958852097/Louisiana+-+State+Board+of+Social+Work+Examiners+LM+LA+SWE	Active	True	False	Passport & PTApp	LM_LA_SWE	nnnn|nnnnn	Louisiana - State Board of Social Work Examiners LM LA SWE
https://www.lpc.ms.gov/secure/licensesearch.asp	Mississippi - Licensed Professional Counselor	Mississippi	Licensed Professional Counselor	LPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1376714753/Mississippi+-+Board+of+Examiners+for+Licensed+Professional+Counselors+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MS_LPC	nnnn	Mississippi - Board of Examiners for Licensed Professional Counselors NO AUTOMATION
https://www.lpc.ms.gov/secure/licensesearch.asp	Mississippi - LPCS - Licensed Professional Counselor Supervisor	Mississippi	LPCS - Licensed Professional Counselor Supervisor	LPC-S	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1376714753/Mississippi+-+Board+of+Examiners+for+Licensed+Professional+Counselors+NO+AUTOMATION#Manual-Verification-Considerations	Inactive	False	False	Passport & PTApp	LM_MS_LPC	nnn	Mississippi - Board of Examiners for Licensed Professional Counselors NO AUTOMATION
https://www.lpc.ms.gov/secure/licensesearch.asp	Mississippi - Provisional Licensed Professional Counselor	Mississippi	Provisional Licensed Professional Counselor	P-LPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1376714753/Mississippi+-+Board+of+Examiners+for+Licensed+Professional+Counselors+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MS_LPC	P-nnnn	Mississippi - Board of Examiners for Licensed Professional Counselors NO AUTOMATION
https://www.lpcboard.org/licensee-search	Louisiana - LMFT - Licensed Marriage and Family Therapist	Louisiana	LMFT - Licensed Marriage and Family Therapist	LMFT|Licensed Marriage and Family Therapist	state_license	True	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980451365/Louisiana+-+Licensed+Professional+Counselors+Board+of+Examiners+ATYPICAL	Inactive	False		Passport & PTApp	vapp		Louisiana - Licensed Professional Counselors Board of Examiners ATYPICAL
https://www.lpcboard.org/verification-of-licensure	Louisiana - Licensed Professional Counselor	Louisiana	Licensed Professional Counselor	LPC|LPC-S|LPC-A|LPC-SA|Licensed Professional Counselor (Supervisor)	state_license	True	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980451365/Louisiana+-+Licensed+Professional+Counselors+Board+of+Examiners+ATYPICAL	Inactive	False		Passport & PTApp	vapp	nnnn	Louisiana - Licensed Professional Counselors Board of Examiners ATYPICAL
https://www.lpcboard.org/verification-of-licensure	Louisiana - Provisional Professional Counselor	Louisiana	Provisional Professional Counselor	PLPC|Provisional Licensed Professional Counselor	state_license	True	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980451365/Louisiana+-+Licensed+Professional+Counselors+Board+of+Examiners+ATYPICAL	Inactive	False		Passport & PTApp	vapp	nnnn	Louisiana - Licensed Professional Counselors Board of Examiners ATYPICAL
https://www.lsbepportal.com/licensee-search	Louisiana - Psychologist	Louisiana	Psychologist	Licensed Psychologist	state_license	True	https://providertrust.atlassian.net/wiki/spaces/DM/pages/978714629/Louisiana+-+State+Board+of+Examiners+of+Psychologists+LSBEP+ATYPICAL	Inactive	False		Passport & PTApp	vapp	nnn|nnnn	Louisiana - State Board of Examiners of Psychologists LSBEP ATYPICAL
https://www.msautismboard.ms.gov/active-licensees	Mississippi - Licensed Behavior Analyst	Mississippi	Licensed Behavior Analyst	Licensed Behavior Analysts	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3579346945/Mississippi+Autism+Board+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		Mississippi Autism Board NO AUTOMATION
https://www.msbop.ms.gov/secure/licensesearch.asp	Mississippi - Psychologist	Mississippi	Psychologist	Ph.D.|PsyD	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/4121821185/Mississippi+-+Board+of+Psychology+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_MS_BOP		Mississippi - Board of Psychology NO AUTOMATION
https://www.ncbmft.org/licensure/verify-a-licensee	North Carolina - LAMFT - Licensed Associate Marriage and Family Therapist	North Carolina	LAMFT - Licensed Associate Marriage and Family Therapist	LMFTA	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1162870938/North+Carolina+-+Marriage+and+Family+Therapy+Licensure+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NC_MFTLB	nnnnnA	North Carolina - Marriage and Family Therapy Licensure Board NO AUTOMATION
https://www.ncbmft.org/licensure/verify-a-licensee	North Carolina - LMFT - Licensed Marriage and Family Therapist	North Carolina	LMFT - Licensed Marriage and Family Therapist	LMFT	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1162870938/North+Carolina+-+Marriage+and+Family+Therapy+Licensure+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NC_MFTLB	nnn|nnnn	North Carolina - Marriage and Family Therapy Licensure Board NO AUTOMATION
https://www.ndbce.org/index.shtml	North Dakota - LCPC - Licensed Clinical Professional Counselor	North Dakota	LCPC - Licensed Clinical Professional Counselor	LPCC|LPCLPCC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1547698293/North+Dakota+-+Board+of+Counselor+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_ND_BCE		North Dakota - Board of Counselor Examiners NO AUTOMATION
https://www.ndbce.org/index.shtml	North Dakota - Licensed Professional Counselor	North Dakota	Licensed Professional Counselor	LPC|LPCLPCC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1547698293/North+Dakota+-+Board+of+Counselor+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_ND_BCE		North Dakota - Board of Counselor Examiners NO AUTOMATION
https://www.ndbce.org/index.shtml	North Dakota - LPCC - Licensed Professional Clinical Counselor	North Dakota	LPCC - Licensed Professional Clinical Counselor	LPCC|LPCLPCC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1547698293/North+Dakota+-+Board+of+Counselor+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_ND_BCE		North Dakota - Board of Counselor Examiners NO AUTOMATION
https://www.ndbihc.org/verify/	North Dakota - Licensed Behavior Analyst	North Dakota	Licensed Behavior Analyst	Applied Behavior Analyst	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1534230535/North+Dakota+-+Board+of+Integrative+Health+Care+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_ND_BIHC		North Dakota - Board of Integrative Health Care NO AUTOMATION
https://www.ndbswe.com/verify/search.asp	North Dakota - LBSW - Licensed Baccalaureate Social Worker	North Dakota	LBSW - Licensed Baccalaureate Social Worker	LBSW|Licensed Baccalaureate Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1536524339/North+Dakota+-+Board+of+Social+Work+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_ND_BSWE		North Dakota - Board of Social Work Examiners NO AUTOMATION
https://www.ndbswe.com/verify/search.asp	North Dakota - Licensed Clinical Social Worker	North Dakota	Licensed Clinical Social Worker	LCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1536524339/North+Dakota+-+Board+of+Social+Work+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_ND_BSWE		North Dakota - Board of Social Work Examiners NO AUTOMATION
https://www.ndbswe.com/verify/search.asp	North Dakota - Master Social Worker	North Dakota	Master Social Worker	LMSW|Licensed Master Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1536524339/North+Dakota+-+Board+of+Social+Work+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_ND_BSWE		North Dakota - Board of Social Work Examiners NO AUTOMATION
https://www.ndbswe.com/verify/search.asp	North Dakota - Social Work	North Dakota	Social Work	LBSW|LMSW|LCSW|Licensed Baccalaureate Social Worker|Licensed Master Social Worker|Licensed Clinical Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1536524339/North+Dakota+-+Board+of+Social+Work+Examiners+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	PTApp	LM_ND_BSWE		North Dakota - Board of Social Work Examiners NO AUTOMATION
https://www.ndsbpe.org/verify/ 	North Dakota - Psychologist	North Dakota	Psychologist	Licensed Psychologist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/974716945/North+Dakota+-+Psychologist	Active	True	True	Passport & PTApp	LM_ND_BPE		North Dakota - Psychologist
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Alcohol & Drug Counselor	Nebraska	Alcohol & Drug Counselor	Alcohol and Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - CADC - Certified Alcohol and Drug Counselor	Nebraska	CADC - Certified Alcohol and Drug Counselor	Alcohol and Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - CMSW - Certified Master Social Worker	Nebraska	CMSW - Certified Master Social Worker	Master Social Worker (CMSW)|Master Social Worker|Master Social Worker - CMSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - LADC - Licensed Alcohol and Drug Counselor	Nebraska	LADC - Licensed Alcohol and Drug Counselor	Alcohol and Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Licensed Behavior Analyst	Nebraska	Licensed Behavior Analyst		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Licensed Clinical Social Worker	Nebraska	Licensed Clinical Social Worker		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Licensed Mental Health Counselor	Nebraska	Licensed Mental Health Counselor	Mental Health Practitioner|Independent Mental Health Practitioner|Provisional Mental Health Practitioner	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Licensed Professional Counselor	Nebraska	Licensed Professional Counselor	Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - LMFT - Licensed Marriage and Family Therapist	Nebraska	LMFT - Licensed Marriage and Family Therapist	Marriage & Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - LSW - Licensed Social Worker	Nebraska	LSW - Licensed Social Worker	Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Master Social Worker	Nebraska	Master Social Worker	Master Social Worker (CMSW)|Master Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Provisional Alcohol and Drug Counselor	Nebraska	Provisional Alcohol and Drug Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Provisional Master Social Worker	Nebraska	Provisional Master Social Worker	Provisional Master Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Psychologist	Nebraska	Psychologist	Psychology|Psychologist Associate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.nebraska.gov/LISSearch/search.cgi	Nebraska - Social Work	Nebraska	Social Work	Social Worker|Master Social Worker|Provisional Master Social Worker|Master Social Worker - CMSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2027716635/Nebraska+-+Department+of+Health+and+Human+Services+LM+NE+GOV#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NE_GOV		Nebraska - Department of Health and Human Services LM NE GOV
https://www.okdrugcounselors.org/members.php	Oklahoma - CADC - Certified Alcohol and Drug Counselor	Oklahoma	CADC - Certified Alcohol and Drug Counselor	CADC|CADC under supervision	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3582590977/Oklahoma+-+Board+of+Licensed+Alcohol+and+Drug+Counselors+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		Oklahoma - Board of Licensed Alcohol and Drug Counselors NO AUTOMATION
https://www.okdrugcounselors.org/members.php	Oklahoma - LADC - Licensed Alcohol and Drug Counselor	Oklahoma	LADC - Licensed Alcohol and Drug Counselor	LADC|LADC/Mental Health|LADC/Mental Health under supervision	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3582590977/Oklahoma+-+Board+of+Licensed+Alcohol+and+Drug+Counselors+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		Oklahoma - Board of Licensed Alcohol and Drug Counselors NO AUTOMATION
https://www.op.nysed.gov/verification-search	New York - Licensed Behavior Analyst	New York	Licensed Behavior Analyst	Licensed Behavior Analyst (071)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - Licensed Clinical Social Worker	New York	Licensed Clinical Social Worker	LICENSED CLINICAL SOCIAL WORK|Licensed Clinical Social Work (073)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - Licensed Mental Health Counselor	New York	Licensed Mental Health Counselor	MENTAL HEALTH COUNSELING|Mental Health Counseling (018)|Licensed Mental Health Counselor (018)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - LMFT - Licensed Marriage and Family Therapist	New York	LMFT - Licensed Marriage and Family Therapist	Marriage and Family Therapy|Marriage And Family Therapy (006)|LMFT (Licensed Marriage and Family Therapist) (006)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - Master Social Worker	New York	Master Social Worker	LICENSED MASTER SOCIAL WORK|Licensed Master Social Work (072)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - Psychologist	New York	Psychologist	PSYCHOLOGY|Psychology (068)|Psychologist (068)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
https://www.op.nysed.gov/verification-search	New York - Social Work	New York	Social Work	LICENSED CLINICAL SOCIAL WORK|LICENSED MASTER SOCIAL WORK|Licensed Master Social Work (072)|Licensed Clinical Social Work (073)|Licensed Clinical Social Worker (073)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1868824624/New+York+-+Office+Of+Professions+LM+NY+OP#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NY_BULK	nnnnnn	New York - Office Of Professions LM NY OP
